,pdfsize,metadata size,page,objects,title characters,isEncrypted,embedded files,images,	header,obj,endobj,stream,endstrean,xref,trailer,startxref,pageno,encrypt,ObjStm,JS,Javascript,AA,OpenAction,Acroform,JBIG2Decode,RichMedia,launch,EmbeddedFile,XFA,Colors
6013,26,246,1,10,7,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6014,76,329,1,16,16,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6015,8,180,1,10,0,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6016,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6017,15,371,1,16,16,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
6018,3,180,0,8,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6019,12,180,1,9,0,0,0,0,	%PDF-1.3,14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
6020,15,180,1,10,0,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
6021,8,180,1,10,0,0,0,0,	%PDF-1.4,9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6022,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6023,15,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6024,5,180,1,8,0,0,0,0,	%PDF-1.4,9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6025,8,180,1,11,0,0,0,0,	%PDF-1.4,4,4,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6026,8,180,1,10,0,0,0,0,	%PDF-\x07.3,8,7,2,2,1,1,1,1,0,0,1(1),1,0,1,0,0,0,0,0,0,0,>,,
6027,13,180,1,348,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6028,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6029,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6030,35,350,11,35,15,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6031,8,180,1,10,0,0,0,0,	%PDF-1.0,7,6,1,1,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6032,78,319,1,16,16,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6033,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6034,33,296,8,24,14,0,0,0,	%PDF-1.2,5,5,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,>,,
6035,16,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6036,5,180,1,15,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6037,1,180,1,111113,0,0,0,0,	%PDF-1.7,34,34,12,12,1,1,1,11,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
6038,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6039,11,180,1,9,0,0,0,0,	%PDF-1.4,9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6040,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6041,8,180,1,10,0,0,0,0,	%PDF-1.3,23,23,8,8,1,1,1,8,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
6042,16,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6043,94,180,1,9,0,0,0,0,	%PDF-1.4,14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
6044,5,180,7,18,0,0,0,0,	%PDF-1.0,9,9,2,2,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,>,,
6045,1,180,1,111612,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6046,15,180,1,10,0,0,0,0,	%PDF-\x07.3,8,7,2,2,1,1,1,1,0,0,1(1),1,0,1,0,0,0,0,0,0,0,>,,
6047,12,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6048,8,180,1,11,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6049,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6050,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6051,9,180,1,9,0,0,0,0,	%PDF-1.4,17,17,3,3,1,1,1,7,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6052,9,180,1,9,0,0,0,0,	%PDF-1.0,9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6053,12,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6054,9,180,1,9,0,0,0,0,	%PDF-\x07.3,8,7,2,2,1,1,1,1,0,0,1(1),1,0,1,0,0,0,0,0,0,0,>,,
6055,7,239,1,10,8,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6056,8,180,1,11,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6057,16,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6058,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6059,74,383,1,16,16,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6060,14,256,1,16,0,0,0,0,	%PDF-\x07.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6061,7,262,1,10,11,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6062,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
6063,9,180,1,9,0,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6064,7,239,1,10,8,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6065,15,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6066,13,180,1,348,0,0,0,0,	%PDF-1.4,9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6067,15,180,1,10,0,0,0,0,	%PDF-1.4,15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,>,,
6068,16,180,1,10,0,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
6069,15,224,0,20,7,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6070,4,180,1,14,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6071,8,180,1,11,0,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
6072,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6073,18,180,1,10,0,0,0,0,	%PDF-1.2,5,5,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,>,,
6074,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6075,15,224,0,20,7,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6076,9,180,1,9,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
6077,16,250,1,16,0,0,0,0,	%PDF-1.3,13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
6078,9,180,1,9,0,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6079,17,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6080,5,256,1,16,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6081,14,371,1,16,16,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6082,7,201,1,996,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
6083,8,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6084,17,180,1,10,0,0,0,0,	%PDF-1.4,10,10,2,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6085,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6086,8,250,1,10,19,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6087,8,180,1,10,0,0,0,0,	%PDF-1.4,15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,>,,
6088,16,180,1,10,0,0,0,0,	%PDF-1.4,9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6089,4,220,1,12,0,0,0,0,	%PDF-1.4,21,21,11,11,1,1,1,1,0,0,5,6,0,0,0,0,0,0,0,0,0,>,,
6090,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6091,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6092,7,201,1,996,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6093,2,250,1,15,0,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
6094,2,180,1,7,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6095,15,224,0,20,7,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6096,16,180,1,10,0,0,0,0,	%PDF-1.4,11,11,2,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,>,,
6097,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6098,8,180,1,11,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6099,4,480,2,13,16,0,0,0,	%PDF-1.4,21,21,11,11,1,1,1,1,0,0,5,6,0,0,0,0,0,0,0,0,0,>,,
6100,9,180,1,9,0,0,0,0,	%PDF-1.3,14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
6101,7,239,1,10,8,0,0,0,	%PDF-1.5,6,6,1,1,1,1,1,1(1),0,0,1(1),1(1),0,1(1),0,0,0,0,0,0,0,>,,
6102,7,180,1,11,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
6103,8,180,1,11,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6104,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6105,8,180,1,10,0,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6106,12,224,0,20,7,0,0,0,	%PDF-1.3,12,12,3,3,1,1,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
6107,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6108,3,180,1,10,0,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
6109,1,180,1,111612,0,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6110,2,180,1,111612,0,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6111,16,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6112,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6113,9,180,1,9,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
6114,7,239,1,10,8,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6115,8,180,1,10,0,0,0,0,	%PDF-1.3,4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6116,12,180,1,9,0,0,0,0,	%PDF-1.0,9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6117,9,180,1,9,0,0,0,0,	%PDF-1.0,9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6118,15,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6119,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6120,7,210,1,9,4,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6121,22,258,1,10,7,0,0,0,	%PDF-1.3,9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
6122,15,224,0,20,7,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6123,8,180,1,10,0,0,0,0,	%PDF-\x07.3,8,8,2,2,1,1,1,1,0,0,1(1),1,0,1,0,0,0,0,0,0,0,>,,
6124,8,180,1,11,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6125,2,180,0,8,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6126,14,224,0,20,7,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6127,17,180,1,10,0,0,0,0,	%PDF-1.4,8,8,2,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6128,9,180,1,9,0,0,0,0,	%PDF-11113,9,9,1,1,1,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,>,,
6129,8,180,1,10,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
6130,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6131,9,180,1,9,0,0,0,0,	%PDF-1.3,10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6132,9,180,1,9,0,0,0,0,	%PDF-1.4,4,4,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6133,9,180,1,9,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
6134,6,211,1,18,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6135,1,180,1,111714,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6136,15,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6137,15,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6138,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6139,15,224,0,20,7,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6140,17,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6141,15,180,1,10,0,0,0,0,	%PDF-1.4,12,12,5,5,1,1,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,>,,
6142,15,256,1,16,0,0,0,0,	%PDF-1.0,11,11,3,3,0,1,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,>,,
6143,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6144,16,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6145,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6146,8,180,1,10,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
6147,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6148,8,227,4,18,31,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6149,3,250,1,15,0,0,0,0,	%PDF-1.4,15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,>,,
6150,17,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6151,306,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6152,305,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6153,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6154,16,205,1,49,4,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6155,2,222,1,15,0,0,0,0,	%PDF-1.3,17,17,5,5,1,1,1,4,0,0,1,2,0,1,0,0,0,0,0,0,0,>,,
6156,9,180,1,9,0,0,0,0,	%PDF-1.3,14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,>,,
6157,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6158,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6159,12,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6160,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6161,8,180,1,10,0,0,0,0,	%PDF-1.4,14,14,6,6,1,1,1,1,0,0,3,4,0,0,0,0,0,0,0,0,0,>,,
6162,8,180,1,10,0,0,0,0,	%PDF-1.,14,15,1,1,1,1,0,1(1),0,0,2,3,0,0,1,0,0,0,0,0,0,>,,
6163,9,180,1,9,0,0,0,0,	%PDF-\x07.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6164,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6165,17,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6166,16,180,1,10,0,0,0,0,	%PDF-\x07.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6167,15,224,0,20,7,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6168,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6169,7,297,1,16,2,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6170,7,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6171,5,218,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6172,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6173,9,180,1,9,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6174,15,224,0,20,7,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
6175,15,224,0,20,7,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6176,9,180,1,9,0,0,0,0,	%PDF-1.4,10,10,2,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6177,7,297,1,16,2,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6178,8,180,1,10,0,0,0,0,	%PDF-1.4,9,9,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6179,16,180,1,10,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6180,6,180,1,132,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6181,5,218,1,10,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
6182,9,180,1,9,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
6183,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6184,15,224,0,20,7,0,0,0,	%PDF-1.4,10,10,2,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6185,15,180,1,10,0,0,0,0,	%PDF-1.3,4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6186,8,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6187,14,224,0,20,7,0,0,0,	%PDF-1.3,7,7,1,1,1,1,1,1,0,0,2,3,0,1,0,0,0,0,0,0,0,>,,
6188,9,180,1,9,0,0,0,0,	%PDF-1.4,9,9,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,>,,
6189,15,224,0,20,7,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6190,3,250,1,15,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6191,17,180,1,10,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
6192,17,180,1,10,0,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6193,78,351,1,16,16,0,0,0,	%PDF-1.3,9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6194,9,258,1,26,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
6195,9,180,1,9,0,0,0,0,	%PDF-1.3,8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,>,,
6196,9,180,1,9,0,0,0,0,	%PDF-1.6,19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,>,,
